fitness_avg_sic,expression,depth,length,factor_order_in_model,sym,freq,y_train_ret_period,start_date_train,end_date_train,start_date_test,end_date_test,metric,current_time,fitness_avg_pic_train,fitness_avg_pic_test,fitness_avg_sic_train,fitness_avg_sic_test,fitness_calmar_train,fitness_calmar_test,fitness_sharp_train,fitness_sharp_test,fitness_sharpe_fixed_threshold_train,fitness_sharpe_fixed_threshold_test,fitness_sharpe_std_threshold_train,fitness_sharpe_std_threshold_test,fitness_max_dd_train,fitness_max_dd_test,fitness_avg_mdd_train,fitness_avg_mdd_test,fitness_max_ic_train,fitness_max_ic_test,max_ic_train_check,given_ic_test
,"ta_minus_di_25(trend_slope_168, div(ori_ta_macd, ori_ta_macd), ts_sum_3(vol))",2,7,alpha_227,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ta_trima_8(ta_dema_21(ts_sma_8(ts_argmin_20(ts_wma_21(ta_ema_55(ta_beta_5(donchian_pos_200, donchian_pos_200)))))))",7,9,alpha_228,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.0434544212996791,inf,-0.2119081407846987,,1.3156352984743742,,0.3293586095101334,,-93.2302122192387,0.0,-18.64604244384774,0.0,0.00410251,,0.00410251,
,"ta_minus_di_14(ts_kurt_10(trades), tanh(trades), TA_BOP(vol_ccy, trend_slope_168, c_ta_tsf_5, trend_slope_168))",2,10,alpha_229,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ta_minus_di_25(ts_rank_5(TA_SAR(v_trix_8_obv, vol)), div(ori_ta_macd, ori_ta_macd), ts_sum_3(vol))",3,10,alpha_230,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ta_trima_8(TA_BOP(ta_beta_5(mul(ts_skew_20(trend_slope_24), ts_lag_8(obv_lr_slope_20)), TS_CORR_40(ta_dx_25(c_ta_tsf_5, trend_slope_72, donchian_pos_200), ts_argmin_10(ori_ta_macd))), ts_argmax_10(ts_prod_3(ts_argmax_20(v_trix_8_obv))), c_ta_tsf_5, ta_ema_21(ts_rank_5(ts_wma_55(vol_ccy)))))",5,24,alpha_231,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ts_lag_17(ts_argmax_20(ta_mom_25(sqrt(TA_SAR(obv_lr_slope_20, o)))))",5,7,alpha_233,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.174481342589997,1.0476130309418217,-0.6084821404804346,1.9714442623922188,-0.2044347558908429,0.6364936937213369,0.3712640015762941,0.2295470049551919,-93.73859458519574,-60.42169048306753,-41.19150353078807,-14.208771909357685,-0.01539749,0.04820251,-0.01539749,
,"TS_CORR_20(ts_wma_55(ts_wma_21(ta_ema_55(ta_beta_5(donchian_pos_200, donchian_pos_200)))), close_macd)",5,8,alpha_235,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.0128775381034623,inf,-0.0568025391599973,,0.0745382474375518,,,,-47.522880921852654,0.0,-9.504576184370531,0.0,0.00590251,,0.00590251,
,"ta_trima_8(TA_BOP(ta_beta_5(mul(ts_skew_20(trend_slope_24), ts_lag_8(obv_lr_slope_20)), ts_argmax_20(ta_mom_25(sqrt(TA_SAR(obv_lr_slope_20, o))))), ts_argmax_10(ts_prod_3(ts_argmax_20(v_trix_8_obv))), c_ta_tsf_5, ta_ema_21(ts_rank_5(ts_wma_55(vol_ccy)))))",7,23,alpha_236,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ta_rocp_14(ts_argmax_10(TA_SAR(v_trix_8_obv, trades)))",3,5,alpha_238,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.0661544705363479,inf,-0.2913411642880794,,-0.8773499932994611,,-1.3813173369875278,,-34.742346271391234,0.0,-6.948469254278247,0.0,0.01720251,,0.01720251,
,"ts_range_20(ta_rocp_14(ta_beta_5(ts_range_20(tanh(c)), ts_skew_10(ts_rank_5(ta_lr_angle_5(ta_beta_10(trades, ori_trix_55)))))))",7,12,alpha_239,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ta_trima_8(TA_BOP(ta_beta_5(mul(ts_skew_20(trend_slope_24), ts_lag_8(obv_lr_slope_20)), ta_rocp_14(ts_range_10(ta_beta_10(trend_slope_24, trend_slope_24)))), ts_argmax_10(ts_prod_3(ts_argmax_20(v_trix_8_obv))), c_ta_tsf_5, ta_ema_21(ts_rank_5(ts_wma_55(vol_ccy)))))",6,22,alpha_240,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ts_range_10(TA_BOP(v_trix_8_obv, ta_rocr_25(ta_trix_8(up_ratio_24)), trades, ts_skew_10(ta_trima_21(o_ta_lr_slope_10))))",4,10,alpha_241,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ta_minus_di_25(ts_sum_17(up_ratio_24), div(ori_ta_macd, ori_ta_macd), close_macd)",2,7,alpha_242,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ts_range_10(TA_BOP(v_trix_8_obv, ts_max_5(TA_BOP(vol_ccy, trend_slope_168, c_ta_tsf_5, trend_slope_168)), trades, ts_skew_10(ta_lr_intercept_10(trend_slope_24))))",4,13,alpha_243,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ta_trima_8(TA_BOP(ta_beta_5(mul(ts_skew_20(trend_slope_24), ts_lag_8(obv_lr_slope_20)), TS_CORR_40(ta_dx_25(c_ta_tsf_5, trend_slope_72, donchian_pos_200), ta_willr_25(h_ta_lr_angle_10, h_ta_lr_angle_10, v_trix_8_obv))), ts_argmax_10(ta_beta_5(donchian_pos_200, donchian_pos_200)), c_ta_tsf_5, ta_ema_21(ts_rank_5(ts_wma_55(vol_ccy)))))",5,26,alpha_244,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ta_minus_di_25(o, div(ori_ta_macd, ori_ta_macd), ts_sum_3(vol))",2,7,alpha_246,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ts_range_20(ta_rocp_14(ta_beta_5(ts_range_10(TA_BOP(v_trix_8_obv, ta_rocr_25(ta_trix_8(up_ratio_24)), trades, ts_skew_10(ta_lr_intercept_10(trend_slope_24)))), ts_skew_10(TS_CORR_40(obv_lr_slope_20, v_trix_8_obv)))))",7,17,alpha_248,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ts_range_20(ta_rocp_14(ta_beta_5(ts_range_20(ta_dema_21(ts_sma_8(ta_rsi_24(ta_dx_14(vol_ccy, donchian_pos_200, trend_slope_72))))), ts_skew_10(TS_CORR_40(obv_lr_slope_20, v_trix_8_obv)))))",8,15,alpha_249,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.1190292170353607,inf,-0.7307016901906245,,-0.5138313742900813,,1.259075751609677,,-82.7293840483,0.0,-16.54587680966,0.0,-0.00639749,,-0.00639749,
,"ta_lr_slope_10(TA_SAR(v_trix_8_obv, trades))",2,4,alpha_252,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.1859708893624104,inf,-0.5643600469656438,,-0.8690145542958884,,1.0039941548242162,,-10.520298757676963,0.0,-2.1040597515353925,0.0,0.02730251,,0.02730251,
,"ts_lag_17(ts_range_5(ta_dx_14(ta_trix_55(ts_range_5(elu(ori_trix_21))), ta_beta_20(ta_rsi_24(sub(trend_slope_24, trend_slope_24)), ta_dx_14(TS_CORR_20(trend_slope_24, c_ta_tsf_5), ta_ema_55(donchian_pos_50), ta_lr_slope_10(trades))), ts_rank_5(ta_lr_angle_5(ta_beta_10(trades, ori_trix_55))))))",6,25,alpha_253,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.1319900602957692,inf,0.5484204691522715,,-2.1334171330342606,,-0.8280005616593167,,-46.7939878764018,0.0,-9.35879757528036,0.0,0.00980251,,0.00980251,
,"ts_std_40(ta_tsf_5(ta_minus_di_25(ta_minus_dm_25(close_macd, vol_ccy), ta_mfi_14(o, ori_trix_8, donchian_pos_200, v_trix_8_obv), neg(c))))",4,13,alpha_255,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"TA_BOP(v_trix_8_obv, ta_rocr_25(ta_trix_8(up_ratio_24)), trades, ts_skew_10(ta_lr_intercept_10(trend_slope_24)))",3,9,alpha_256,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ts_range_10(TA_BOP(v_trix_8_obv, ta_rocr_25(ta_trix_8(ta_beta_20(ori_trix_21, ori_trix_21))), trades, ts_skew_10(ta_lr_intercept_10(trend_slope_24))))",5,12,alpha_257,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ts_argmax_20(ta_mom_25(ta_rsi_12(ts_mean_return_10(sub(trend_slope_168, trend_slope_168)))))",5,7,alpha_263,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.2867994669376442,inf,-2.1900863187298003,,-0.2715284504396228,,-1.4384598195538405,,-85.50384902156051,0.0,-17.1007698043121,0.0,0.01310251,,0.01310251,
,"ta_rsi_12(ts_mean_return_10(ts_lag_17(ts_argmax_10(TA_SAR(v_trix_8_obv, trades)))))",5,7,alpha_265,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.0635209945211013,inf,0.2819438788848402,,-0.5064884235641488,,0.9039350480758104,,-74.55894460708635,0.0,-14.91178892141727,0.0,-0.02439749,,-0.02439749,
,"ts_argmax_20(ta_mom_25(sqrt(ts_mean_return_10(sub(trend_slope_168, trend_slope_168)))))",5,7,alpha_266,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.2820119830198356,inf,-2.765315370420578,,-2.054884744117999,,0.5734073915802493,,-49.32426199723045,0.0,-9.86485239944609,0.0,0.01390251,,0.01390251,
,"ts_kurt_10(TA_SAR(obv_lr_slope_20, o))",2,4,alpha_268,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.1453516652372974,0.558495869747451,-0.6425994146675924,1.0264427139294023,-0.2788271181521209,0.2396967718869322,0.0294005055840041,0.6850246808709227,-101.79223834900752,-46.15121299843756,-33.92006228234429,-9.752992479210048,-0.00619749,0.02120251,-0.00619749,
,"ta_trima_8(TA_BOP(ta_beta_5(mul(ts_skew_20(trend_slope_24), ts_lag_8(obv_lr_slope_20)), TS_CORR_40(ta_dx_25(c_ta_tsf_5, trend_slope_72, donchian_pos_200), ta_willr_25(h_ta_lr_angle_10, h_ta_lr_angle_10, v_trix_8_obv))), ts_argmax_10(ts_prod_3(ts_std_40(ta_tsf_5(ta_minus_di_25(ta_minus_dm_25(close_macd, h), ta_mfi_14(o, ori_trix_8, donchian_pos_200, v_trix_8_obv), neg(c)))))), c_ta_tsf_5, ta_ema_21(ts_rank_5(ts_wma_55(vol_ccy)))))",8,37,alpha_269,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ts_min_5(ta_dema_55(ts_std_40(ta_tsf_5(ta_minus_di_25(ta_minus_dm_25(close_macd, h), ta_mfi_14(o, ori_trix_8, donchian_pos_200, v_trix_8_obv), neg(c))))))",6,15,alpha_270,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ta_dema_21(ta_mom_25(ta_lr_intercept_5(TA_SAR(obv_lr_slope_20, o))))",4,6,alpha_274,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.0033721235674337,4.4754641760492415,-0.0120158740115296,4.230251031008177,-0.6097852230346309,4.112652735734158,-0.1369951505468922,3.4082851149362634,-96.73028457923844,-30.092037635622724,-34.92295505495751,-10.731057011847456,0.01490251,0.0564035,0.01490251,
,"ts_range_10(TA_BOP(v_trix_8_obv, ta_rocr_25(ta_trix_8(up_ratio_24)), trades, ts_skew_10(ori_trix_21)))",4,9,alpha_275,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ts_delta_8(ts_argmin_20(TA_SAR(v_trix_8_obv, vol)))",3,5,alpha_276,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.1474738323978271,inf,-0.371977123641858,,0.2660335373652202,,2.3119193927930075,,-18.58536264159563,0.0,-3.717072528319126,0.0,0.01240251,,0.01240251,
,"ta_trima_8(ta_dema_21(ts_sma_8(ta_rsi_24(ts_range_10(TA_BOP(v_trix_8_obv, ta_rocr_25(ta_trix_8(up_ratio_24)), trades, ts_skew_10(ta_lr_intercept_10(trend_slope_24))))))))",8,14,alpha_277,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ta_beta_20(ta_rsi_24(sub(trend_slope_24, trend_slope_24)), ta_dx_14(TS_CORR_20(trend_slope_24, c_ta_tsf_5), ta_ema_55(donchian_pos_50), ta_lr_slope_10(trades)))",3,13,alpha_278,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ta_cmo_25(ts_sma_21(ts_argmin_20(ts_wma_21(ta_ema_55(ta_beta_5(donchian_pos_200, donchian_pos_200))))))",6,8,alpha_279,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.7542450992555204,inf,2.169270202798286,,-0.1094765199102103,,0.663469178285111,,-68.93906986401655,0.0,-13.78781397280331,0.0,0.01670251,,0.01670251,
,"ts_rank_5(ta_dx_14(vol_ccy, ori_trix_55, h_ta_lr_angle_10))",2,5,alpha_280,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.1529590821866837,inf,-0.472885612147803,,1.33782496085344,,-0.5695500368273881,,-38.68325855255736,0.0,-7.736651710511472,0.0,-0.0173974899999999,,-0.0173974899999999,
,"ts_range_20(ta_rocp_14(ta_beta_5(ts_range_20(tanh(c)), ts_skew_10(ta_dema_55(vol)))))",5,9,alpha_282,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ts_std_40(ta_tsf_5(ta_minus_di_25(ta_minus_dm_25(close_macd, h), ta_mfi_14(o, ori_trix_8, donchian_pos_200, v_trix_8_obv), ts_delta_8(ts_argmin_20(ta_rsi_12(ori_trix_8))))))",6,15,alpha_283,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ta_trima_8(TA_BOP(ta_beta_5(mul(ts_skew_20(trend_slope_24), ts_lag_8(obv_lr_slope_20)), TS_CORR_40(ta_dx_25(c_ta_tsf_5, trend_slope_72, donchian_pos_200), ta_willr_25(h_ta_lr_angle_10, h_ta_lr_angle_10, v_trix_8_obv))), ts_argmax_10(ts_prod_3(ts_argmax_20(v_trix_8_obv))), c_ta_tsf_5, ta_ema_21(ts_rank_5(ta_minus_di_14(ts_kurt_10(trades), tanh(trades), h)))))",6,30,alpha_284,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ta_rsi_12(ts_sma_8(ta_rsi_24(ta_dx_14(vol_ccy, donchian_pos_200, trend_slope_72))))",4,7,alpha_285,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,1.149361571007001,inf,2.450668638553043,,0.4670704649076112,,0.7813772105813853,,-44.10994343767254,0.0,-8.821988687534509,0.0,0.03530251,,0.03530251,
,"ta_tsf_20(ts_range_10(TA_BOP(v_trix_8_obv, ta_rocr_25(ta_trix_8(up_ratio_24)), trades, ts_skew_10(ta_lr_intercept_10(trend_slope_24)))))",5,11,alpha_286,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ts_range_20(ta_rocp_14(ta_beta_5(ts_range_20(tanh(c)), ts_sma_8(ta_rsi_24(ta_dx_14(vol_ccy, donchian_pos_200, trend_slope_72))))))",6,12,alpha_287,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ta_trima_8(TA_BOP(ta_beta_5(mul(ts_skew_20(trend_slope_24), ts_lag_8(obv_lr_slope_20)), TS_CORR_40(ta_dx_25(c_ta_tsf_5, trend_slope_72, donchian_pos_200), ta_willr_25(h_ta_lr_angle_10, h_ta_lr_angle_10, v_trix_8_obv))), ts_argmax_10(ta_mom_25(sqrt(TA_SAR(obv_lr_slope_20, o)))), c_ta_tsf_5, ta_ema_21(ts_rank_5(ts_wma_55(vol_ccy)))))",6,28,alpha_288,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.2590779036534746,-0.6040409615087391,-1.5220842713679037,-1.0719024361463676,-0.1472296169315887,0.6857034126727453,0.2315522665502549,-0.9459642880170184,-109.3501831310696,-45.14595071877595,-30.196965530723524,-9.881140382873271,-0.00619749,0.02080251,-0.00619749,
,"ts_std_40(ta_dema_8(ts_prod_17(ts_min_20(ta_dema_8(div(trend_slope_168, trend_slope_168))))))",6,8,alpha_292,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.2635332276561284,inf,-1.3515329968013303,,-1.2537023876265438,,-0.2976607431143789,,-63.59740123579165,0.0,-12.719480247158328,0.0,0.00060251,,0.00060251,
,"ts_range_20(ts_range_10(ta_beta_10(trend_slope_24, trend_slope_24)))",3,5,alpha_293,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.0302740270598118,inf,-0.1455008248446307,,2.598964536574972,,2.555173018216234,,-18.1643420254932,0.0,-3.63286840509864,0.0,0.0075025099999999,,0.0075025099999999,
,"ts_std_40(ta_tsf_5(ta_minus_di_25(ta_minus_dm_25(close_macd, h), ta_mfi_14(o, ori_trix_8, donchian_pos_200, v_trix_8_obv), ta_trix_8(trend_slope_168))))",4,13,alpha_294,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ts_range_10(sub(trend_slope_24, trend_slope_24))",2,4,alpha_295,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ta_mom_25(ts_rank_5(TA_SAR(v_trix_8_obv, vol)))",3,5,alpha_296,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.1806328647310693,inf,-0.8360972711401301,,2.3088836636556507,,1.1965741342297134,,-35.91489322621597,0.0,-7.182978645243194,0.0,0.02800251,,0.02800251,
,"ts_range_20(ta_rocp_14(ta_beta_5(ts_range_20(tanh(c)), ts_skew_10(ts_mean_return_10(sub(trend_slope_168, trend_slope_168))))))",6,11,alpha_297,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ta_rocp_14(sqrt(TA_SAR(obv_lr_slope_20, o)))",3,5,alpha_298,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.0566845649388297,-0.8833204156561313,0.1490708363289709,-1.3418208493408392,1.1605922081104534,1.3028519077781242,0.202520399993795,0.2349749798475028,-52.62339564673384,-30.895651522866817,-27.22701566392009,-6.472976516103903,0.00980251,0.01550251,0.00980251,
,"ta_lr_slope_10(ta_mom_25(sqrt(TA_SAR(obv_lr_slope_20, o))))",4,6,alpha_299,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.0610439874569443,-0.6766898142229536,-0.1392080171460407,-1.6328636473817166,-1.1195968770198057,-2.3141189789626355,-0.112363634697273,-0.6916594316537737,-48.48388668428581,-53.19908964827469,-24.658063534858847,-11.279100790779475,-0.00189749,-0.00439749,-0.00189749,
,"neg(ta_rsi_6(TA_SAR(v_trix_8_obv, trades)))",3,5,alpha_300,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.1343296991432943,inf,-0.7035624107624637,,0.496582799314924,,-1.1778961381295976,,-83.60333521778699,0.0,-16.7206670435574,0.0,-0.00919749,,-0.00919749,
,"ts_range_10(TA_BOP(v_trix_8_obv, sub(trend_slope_168, trend_slope_168), trades, ts_skew_10(ta_lr_intercept_10(trend_slope_24))))",4,10,alpha_301,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ta_dema_21(ts_lag_8(ta_lr_intercept_5(ts_range_10(ta_beta_10(trend_slope_24, trend_slope_24)))))",5,7,alpha_302,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.1736100543521731,inf,-1.0829102165065383,,0.8763723789467579,,-0.5813343546817822,,-98.78188090909676,0.0,-19.756376181819356,0.0,0.00090251,,0.00090251,
,"ta_trima_8(TA_BOP(ta_beta_5(mul(ts_range_20(ta_rocp_14(ta_beta_5(ts_range_20(tanh(c)), ts_skew_10(TS_CORR_40(obv_lr_slope_20, v_trix_8_obv))))), ts_lag_8(obv_lr_slope_20)), TS_CORR_40(ta_dx_25(c_ta_tsf_5, trend_slope_72, donchian_pos_200), ta_willr_25(h_ta_lr_angle_10, h_ta_lr_angle_10, v_trix_8_obv))), ts_argmax_10(ts_prod_3(ts_argmax_20(v_trix_8_obv))), c_ta_tsf_5, ta_ema_21(ts_rank_5(ts_wma_55(vol_ccy)))))",9,34,alpha_303,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ts_range_5(ta_dx_14(ta_trix_55(ts_range_5(ta_beta_20(ta_rsi_24(sub(trend_slope_24, trend_slope_24)), ta_dx_14(TS_CORR_20(trend_slope_24, c_ta_tsf_5), ta_ema_55(donchian_pos_50), ta_lr_slope_10(trades))))), ta_beta_20(ta_rsi_24(sub(trend_slope_24, trend_slope_24)), ta_dx_14(TS_CORR_20(trend_slope_24, c_ta_tsf_5), ta_ema_55(donchian_pos_50), ta_lr_slope_10(trades))), ts_rank_5(ta_lr_angle_5(ta_beta_10(trades, ori_trix_55)))))",7,35,alpha_304,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
,"ts_rank_5(ts_min_20(ta_dema_8(div(trend_slope_168, trend_slope_168))))",4,6,alpha_305,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,0.4791765350261097,inf,1.2654723799232177,,2.1952674457482018,,0.6396630819327829,,-30.147881362436905,0.0,-6.029576272487381,0.0,-0.00249749,,-0.00249749,
,"ts_argmax_20(ts_prod_17(ts_min_20(ta_dema_8(div(trend_slope_168, trend_slope_168)))))",5,7,alpha_306,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,-0.0693532666730779,inf,-0.3408545153872284,,-1.5663766410811195,,-1.206725194033578,,-50.73125956047265,0.0,-10.146251912094533,0.0,0.01240251,,0.01240251,
,"TA_BOP(ta_beta_5(mul(ts_skew_20(trend_slope_24), ts_lag_8(obv_lr_slope_20)), TS_CORR_40(ta_dx_25(c_ta_tsf_5, trend_slope_72, donchian_pos_200), ta_willr_25(h_ta_lr_angle_10, h_ta_lr_angle_10, v_trix_8_obv))), ts_argmax_10(ts_prod_3(ts_argmax_20(v_trix_8_obv))), c_ta_tsf_5, ta_ema_21(ts_rank_5(ts_wma_55(vol_ccy))))",4,25,alpha_308,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213142331,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
