fitness_avg_sic,expression,depth,length,factor_order_in_model,sym,freq,y_train_ret_period,start_date_train,end_date_train,start_date_test,end_date_test,metric,current_time,fitness_avg_pic_train,fitness_avg_pic_test,fitness_avg_sic_train,fitness_avg_sic_test,fitness_calmar_train,fitness_calmar_test,fitness_sharp_train,fitness_sharp_test,fitness_sharpe_fixed_threshold_train,fitness_sharpe_fixed_threshold_test,fitness_sharpe_std_threshold_train,fitness_sharpe_std_threshold_test,fitness_max_dd_train,fitness_max_dd_test,fitness_avg_mdd_train,fitness_avg_mdd_test,fitness_max_ic_train,fitness_max_ic_test,max_ic_train_check,given_ic_test
nan,"tanh(ts_range_5(ta_dx_14(ta_trix_55(ts_range_5(elu(ori_trix_21))), ta_beta_20(ta_rsi_24(sub(trend_slope_24, trend_slope_24)), ta_dx_14(TS_CORR_20(trend_slope_24, c_ta_tsf_5), ta_ema_55(donchian_pos_50), ta_lr_slope_10(trades))), ts_rank_5(ta_lr_angle_5(ta_beta_10(trades, ori_trix_55))))))",6,25,alpha_189,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213093745,,,,,0.04992733000504462,inf,0.23088917055133115,,-2.6864108986183757,,0.05197313329731875,,-52.65842261693618,0.0,-10.531684523387236,0.0,0.012202510000000001,,0.012202510000000001,
nan,"ta_rsi_12(ta_dx_25(ori_trix_21, ts_argmax_10(TA_SAR(v_trix_8_obv, trades)), ts_sum_17(ts_rank_20(ta_lr_angle_20(donchian_pos_200)))))",5,11,alpha_190,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213093745,,,,,0.17535272175913463,inf,0.5573069231715989,,0.011613773372246308,,0.6232293503506762,,-37.92867582698679,0.0,-7.585735165397358,0.0,0.02550251,,0.02550251,
nan,"ta_lr_slope_10(ta_beta_20(ta_beta_20(ori_trix_21, ori_trix_21), ori_trix_21))",3,6,alpha_191,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213093745,,,,,-0.05279038885535135,inf,-0.14196408941028768,,-1.727434334910488,,0.6236457443424424,,-15.076327994195934,0.0,-3.0152655988391865,0.0,0.00630251,,0.00630251,
nan,"ts_argmin_20(sqrt(TA_SAR(obv_lr_slope_20, o)))",3,5,alpha_192,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213093745,,,,,0.6374876751338968,inf,1.3361896716590504,,0.9698310236717386,,1.7197801414002378,,-44.274770753901365,0.0,-8.854954150780273,0.0,0.02520251,,0.02520251,
nan,"ta_trix_8(ta_rocp_25(ta_dx_14(vol_ccy, donchian_pos_50, h_ta_lr_angle_10)))",3,6,alpha_193,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213093745,,,,,-0.18422986980855402,inf,-0.8357700314949893,,-0.33021160341480355,,-0.45091567961443807,,-84.876272092425,0.0,-16.975254418485,0.0,-0.01789749,,-0.01789749,
nan,ts_argmin_20(ts_wma_21(ts_kurt_10(tanh(o)))),4,5,alpha_194,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213093745,,,,,0.31599956614122654,inf,0.9499837655320927,,3.2419610564760664,,0.44187298547775006,,-32.37030932190213,0.0,-6.474061864380426,0.0,0.00600251,,0.00600251,
nan,"ta_minus_di_14(ts_kurt_10(trades), tanh(trades), h)",2,6,alpha_195,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213093745,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,ta_rocp_14(ta_trix_8(tanh(v_trix_8_obv))),3,4,alpha_196,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213093745,,,,,1.0406051229614472,inf,1.715407360732265,,1.2249337094330128,,0.9452148736097181,,-36.927387517101394,0.0,-11.13846233336095,0.0,0.01260251,,0.01260251,
nan,"ts_std_40(ta_tsf_5(ta_minus_di_25(ta_minus_dm_25(close_macd, h), ta_mfi_14(o, ori_trix_8, donchian_pos_200, v_trix_8_obv), neg(c))))",4,13,alpha_197,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213093745,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,"ts_sum_17(tanh(ts_max_5(ta_rocp_25(ta_dx_14(vol_ccy, donchian_pos_50, h_ta_lr_angle_10)))))",5,8,alpha_198,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213093745,,,,,0.175849459936165,inf,0.5421078281479658,,-0.5566597412623896,,-0.17083546341616523,,-51.88352124035145,0.0,-10.37670424807029,0.0,0.01330251,,0.01330251,
nan,ts_sum_17(tanh(ts_max_5(ta_trix_8(tanh(v_trix_8_obv))))),5,6,alpha_199,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213093745,,,,,0.12770737205328217,inf,0.36376569862661595,,-0.5351149087736835,,-1.2616861460644804,,-79.79188567249292,0.0,-31.782168096567695,0.0,0.0034035099999999998,,0.0034035099999999998,
nan,"tanh(ta_cmo_25(ta_minus_di_14(ts_sum_8(vol_ccy), ta_rocp_25(ta_dx_14(vol_ccy, donchian_pos_50, h_ta_lr_angle_10)), ta_beta_5(donchian_pos_200, trend_slope_72))))",5,13,alpha_200,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213093745,,,,,-0.24319096774655613,inf,-1.9780518607585773,,-0.382664469424559,,-3.2584450235386435,,-108.2548541707683,0.0,-21.65097083415366,0.0,0.00930251,,0.00930251,
nan,"ts_range_10(TA_BOP(v_trix_8_obv, ta_rocr_25(ta_trix_8(up_ratio_24)), trades, ta_tema_8(donchian_pos_200)))",4,9,alpha_201,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213093745,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
nan,ta_trix_8(tanh(trades)),2,3,alpha_202,ETHUSDT,15m,8,2022-01-01,2025-01-01,2025-01-01,2025-10-01,avg_sic,20251213093745,,,,,inf,inf,,,,,,,0.0,0.0,0.0,0.0,,,,
